,Date,Sport,Séance,Exercice,Durée,poid,Nbr_de_repetitions,Commentaire,id
674,2024-06-01,Musculation,Full Body,Triceps à la Poulie Inversée,,45.0,12.0,,674
675,2024-06-01,Musculation,Full Body,Biceps Curl Allongé,,7.0,10.0,,675
676,2024-06-01,Musculation,Full Body,Biceps Curl Allongé,,7.0,10.0,,676
677,2024-06-01,Musculation,Full Body,Biceps Curl Allongé,,7.0,10.0,,677
678,2024-06-01,Musculation,Full Body,Biceps Curl Allongé,,5.0,10.0,,678
679,2024-06-01,Musculation,Full Body,Biceps Curl Allongé,,5.0,10.0,,679
680,2024-06-02,Musculation,Jambes,Squat,,60.0,12.0,,680
681,2024-06-02,Musculation,Jambes,Squat,,60.0,12.0,,681
682,2024-06-02,Musculation,Jambes,Squat,,60.0,12.0,,682
683,2024-06-02,Musculation,Jambes,Squat,,60.0,12.0,,683
684,2024-06-02,Musculation,Jambes,Squat,,60.0,12.0,,684
685,2024-06-02,Musculation,Jambes,Hip Thrust,,100.0,12.0,,685
686,2024-06-02,Musculation,Jambes,Hip Thrust,,100.0,12.0,,686
687,2024-06-02,Musculation,Jambes,Hip Thrust,,100.0,12.0,,687
688,2024-06-02,Musculation,Jambes,Hip Thrust,,100.0,12.0,,688
689,2024-06-02,Musculation,Jambes,Hip Thrust,,100.0,12.0,,689
690,2024-06-02,Musculation,Jambes,Prone leg Curl,,36.0,10.0,,690
691,2024-06-02,Musculation,Jambes,Prone leg Curl,,36.0,10.0,,691
692,2024-06-02,Musculation,Jambes,Prone leg Curl,,36.0,10.0,,692
693,2024-06-02,Musculation,Jambes,Prone leg Curl,,36.0,10.0,,693
694,2024-06-02,Musculation,Jambes,Prone leg Curl,,36.0,10.0,,694
695,2024-06-02,Musculation,Jambes,Fentes,,8.0,20.0,,695
696,2024-06-03,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,696
697,2024-06-03,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,697
698,2024-06-03,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,698
699,2024-06-03,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,699
700,2024-06-03,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,700
701,2024-06-03,Musculation,Pectoraux,Développé Couché Haltères,,20.0,10.0,,701
702,2024-06-03,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,18.0,10.0,,702
703,2024-06-03,Musculation,Pectoraux,Pectoraux à la Poulie Bas,,18.0,10.0,,703
704,2024-06-03,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,23.0,10.0,,704
705,2024-06-03,Musculation,Pectoraux,Pectoraux à la Poulie Bas,,18.0,10.0,,705
706,2024-06-03,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,23.0,10.0,,706
707,2024-06-03,Musculation,Pectoraux,Pectoraux à la Poulie Bas,,18.0,10.0,,707
708,2024-06-03,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,23.0,10.0,,708
709,2024-06-03,Musculation,Pectoraux,Pectoraux à la Poulie Bas,,18.0,10.0,,709
710,2024-06-03,Musculation,Pectoraux,Triceps Pull Downs Poulie,,27.0,10.0,,710
711,2024-06-03,Musculation,Pectoraux,Triceps Pull Downs Poulie,,32.0,12.0,,711
712,2024-06-03,Musculation,Pectoraux,Triceps Pull Downs Poulie,,36.0,12.0,,712
713,2024-06-03,Musculation,Pectoraux,Triceps Pull Downs Poulie,,36.0,12.0,,713
714,2024-06-03,Musculation,Pectoraux,Triceps Pull Downs Poulie,,36.0,12.0,,714
715,2024-06-03,Musculation,Pectoraux,Pec Fly,,70.0,10.0,,715
716,2024-06-03,Musculation,Pectoraux,Élévation Frontale Disque,,10.0,10.0,,716
717,2024-06-03,Musculation,Pectoraux,Pec Fly,,70.0,10.0,,717
718,2024-06-03,Musculation,Pectoraux,Élévation Frontale Disque,,10.0,10.0,,718
719,2024-06-03,Musculation,Pectoraux,Pec Fly,,70.0,10.0,,719
720,2024-06-03,Musculation,Pectoraux,Élévation Frontale Disque,,10.0,10.0,,720
721,2024-06-03,Musculation,Pectoraux,Pec Fly,,70.0,10.0,,721
722,2024-06-03,Musculation,Pectoraux,Élévation Frontale Disque,,10.0,10.0,,722
723,2024-06-03,Musculation,Pectoraux,Pec Fly,,70.0,10.0,,723
724,2024-06-03,Musculation,Pectoraux,Élévation Frontale Disque,,10.0,10.0,,724
725,2024-06-04,Musculation,Abdos,Rotary Torso,,64.0,10.0,,725
726,2024-06-04,Musculation,Abdos,Rotary Torso,,64.0,10.0,,726
727,2024-06-04,Musculation,Abdos,Rotary Torso,,64.0,10.0,,727
728,2024-06-04,Musculation,Abdos,Rotary Torso,,64.0,10.0,,728
729,2024-06-04,Musculation,Abdos,Rotary Torso,,64.0,10.0,,729
730,2024-06-04,Musculation,Abdos,Abdos Inclinés,,15.0,12.0,,730
731,2024-06-04,Musculation,Abdos,Abdos Inclinés,,15.0,12.0,,731
732,2024-06-04,Musculation,Abdos,Abdos Inclinés,,15.0,12.0,,732
733,2024-06-04,Musculation,Abdos,Abdos Inclinés,,15.0,12.0,,733
734,2024-06-04,Musculation,Abdos,Abdos Inclinés,,15.0,12.0,,734
735,2024-06-04,Musculation,Abdos,Back Extension,,10.0,10.0,,735
736,2024-06-04,Musculation,Abdos,Back Extension,,10.0,10.0,,736
737,2024-06-04,Musculation,Abdos,Back Extension,,10.0,10.0,,737
738,2024-06-04,Musculation,Abdos,Back Extension,,10.0,10.0,,738
739,2024-06-05,Musculation,Épaules,Shoulder Press,,23.0,12.0,,739
740,2024-06-05,Musculation,Épaules,Shoulder Press,,32.0,12.0,,740
741,2024-06-05,Musculation,Épaules,Shoulder Press,,36.0,12.0,,741
742,2024-06-05,Musculation,Épaules,Shoulder Press,,38.3,12.0,,742
743,2024-06-05,Musculation,Épaules,Shoulder Press,,41.0,12.0,,743
744,2024-06-05,Musculation,Épaules,Shoulder Press,,41.0,12.0,bon poid 41,744
745,2024-06-05,Musculation,Épaules,Rowing Debout,,20.0,10.0,,745
746,2024-06-05,Musculation,Épaules,Rowing Debout,,20.0,10.0,,746
747,2024-06-05,Musculation,Épaules,Rowing Debout,,20.0,10.0,,747
748,2024-06-05,Musculation,Épaules,Rowing Debout,,20.0,10.0,,748
749,2024-06-05,Musculation,Épaules,Rowing Debout,,20.0,10.0,Essayer 25 prochaine séance,749
750,2024-06-05,Musculation,Épaules,Élévation Latérale Haltères,,6.0,10.0,,750
751,2024-06-05,Musculation,Épaules,Élévation Latérale Haltères,,6.0,10.0,,751
752,2024-06-05,Musculation,Épaules,Élévation Latérale Haltères,,7.0,10.0,,752
753,2024-06-05,Musculation,Épaules,Élévation Latérale Haltères,,7.0,10.0,,753
754,2024-06-05,Musculation,Épaules,Élévation Latérale Haltères,,7.0,10.0,Continuer à 7kg,754
755,2024-06-05,Musculation,Épaules,Développé Militaire Haltères,,14.0,10.0,,755
756,2024-06-05,Musculation,Épaules,Développé Militaire Haltères,,14.0,10.0,,756
757,2024-06-07,Musculation,Dos,Lat Pull Prise Poignée,,45.0,12.0,,757
758,2024-06-07,Musculation,Dos,Lat Pull Prise Poignée,,52.0,12.0,,758
759,2024-06-07,Musculation,Dos,Lat Pull Prise Poignée,,52.0,12.0,,759
760,2024-06-07,Musculation,Dos,Lat Pull Prise Poignée,,52.0,12.0,,760
761,2024-06-07,Musculation,Dos,Lat Pull Prise Poignée,,52.0,12.0,,761
762,2024-06-07,Musculation,Dos,Seated Row,,52.0,10.0,,762
763,2024-06-07,Musculation,Dos,Seated Row,,52.0,10.0,,763
764,2024-06-07,Musculation,Dos,Seated Row,,52.0,10.0,,764
765,2024-06-07,Musculation,Dos,Seated Row,,52.0,10.0,,765
766,2024-06-07,Musculation,Dos,Seated Row,,52.0,10.0,,766
767,2024-06-08,Musculation,Jambes,Squat,,60.0,10.0,,767
768,2024-06-08,Musculation,Jambes,Squat,,60.0,10.0,,768
769,2024-06-08,Musculation,Jambes,Squat,,60.0,10.0,,769
770,2024-06-08,Musculation,Jambes,Squat,,60.0,10.0,,770
771,2024-06-08,Musculation,Jambes,Squat,,60.0,10.0,,771
772,2024-06-08,Musculation,Jambes,Hip Thrust,,100.0,10.0,,772
773,2024-06-08,Musculation,Jambes,Hip Thrust,,100.0,10.0,,773
774,2024-06-08,Musculation,Jambes,Hip Thrust,,100.0,10.0,,774
775,2024-06-08,Musculation,Jambes,Hip Thrust,,100.0,10.0,,775
776,2024-06-08,Musculation,Jambes,Hip Thrust,,100.0,10.0,,776
777,2024-06-08,Musculation,Jambes,Hip Abduction,,59.0,12.0,,777
778,2024-06-08,Musculation,Jambes,Hip Abduction,,59.0,12.0,,778
779,2024-06-08,Musculation,Jambes,Hip Abduction,,59.0,12.0,,779
780,2024-06-09,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,,780
781,2024-06-09,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,,781
782,2024-06-09,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,,782
783,2024-06-09,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,,783
784,2024-06-09,Musculation,Épaules,Développé Militaire Haltères,,16.0,10.0,,784
785,2024-06-09,Musculation,Épaules,Développé Couché Prise Serrée,,30.0,10.0,,785
786,2024-06-09,Musculation,Épaules,Développé Couché Prise Serrée,,35.0,10.0,,786
787,2024-06-09,Musculation,Épaules,Développé Couché Prise Serrée,,35.0,10.0,,787
788,2024-06-09,Musculation,Épaules,Développé Militaire Haltères,,35.0,10.0,,788
789,2024-06-09,Musculation,Épaules,Développé Couché Prise Serrée,,37.5,10.0,,789
790,2024-06-09,Musculation,Épaules,Développé Couché Prise Serrée,,37.5,10.0,,790
791,2024-06-10,Musculation,Bras,Biceps Curl Poulie,,30.0,10.0,,791
792,2024-06-10,Musculation,Bras,Biceps Curl Poulie,,35.0,10.0,,792
793,2024-06-10,Musculation,Bras,Biceps Curl Poulie,,35.0,10.0,,793
794,2024-06-10,Musculation,Bras,Biceps Curl Poulie,,35.0,10.0,,794
795,2024-06-10,Musculation,Bras,Biceps Curl Poulie,,37.5,10.0,,795
796,2024-06-10,Musculation,Bras,Biceps Curl Poulie,,37.5,10.0,,796
797,2024-06-10,Musculation,Bras,Développé Couché Prise Serrée,,30.0,12.0,,797
798,2024-06-10,Musculation,Bras,Développé Couché Prise Serrée,,30.0,12.0,,798
799,2024-06-10,Musculation,Bras,Développé Couché Prise Serrée,,30.0,12.0,,799
800,2024-06-10,Musculation,Bras,Développé Couché Prise Serrée,,30.0,12.0,,800
801,2024-06-10,Musculation,Bras,Développé Couché Prise Serrée,,30.0,12.0,,801
802,2024-06-11,Musculation,Abdos,Abdos Inclinés,,15.0,16.0,,802
803,2024-06-11,Musculation,Abdos,Abdos Inclinés,,15.0,16.0,,803
804,2024-06-11,Musculation,Abdos,Abdos Inclinés,,15.0,16.0,,804
805,2024-06-11,Musculation,Abdos,Abdos Inclinés,,15.0,16.0,,805
806,2024-06-11,Musculation,Abdos,Abdos Inclinés,,15.0,16.0,,806
807,2024-06-11,Musculation,Abdos,Rotary Torso,,54.0,15.0,,807
808,2024-06-11,Musculation,Abdos,Rotary Torso,,54.0,15.0,,808
809,2024-06-11,Musculation,Abdos,Rotary Torso,,54.0,15.0,,809
810,2024-06-11,Musculation,Abdos,Back Extension,,20.0,10.0,,810
811,2024-06-11,Musculation,Abdos,Back Extension,,20.0,10.0,,811
812,2024-06-11,Musculation,Abdos,Back Extension,,20.0,10.0,,812
813,2024-06-11,Musculation,Abdos,Back Extension,,20.0,10.0,,813
814,2024-06-11,Musculation,Abdos,Back Extension,,20.0,10.0,,814
815,2024-06-12,Musculation,Dos,Traction avec Élastique,,,10.0,,815
816,2024-06-12,Musculation,Dos,Traction avec Élastique,,,10.0,,816
817,2024-06-12,Musculation,Dos,Traction avec Élastique,,,10.0,,817
818,2024-06-12,Musculation,Dos,Traction avec Élastique,,,10.0,,818
819,2024-06-12,Musculation,Dos,Traction avec Élastique,,,10.0,,819
820,2024-06-12,Musculation,Dos,Rowing Buste Penché,,40.0,10.0,,820
821,2024-06-12,Musculation,Dos,Rowing Buste Penché,,40.0,10.0,,821
822,2024-06-12,Musculation,Dos,Rowing Buste Penché,,40.0,10.0,,822
823,2024-06-13,Musculation,Épaules,Développé Militaire à la barre,,40.0,10.0,,823
824,2024-06-13,Musculation,Épaules,Développé Militaire à la barre,,50.0,8.0,,824
825,2024-06-13,Musculation,Épaules,Développé Militaire à la barre,,50.0,7.0,,825
826,2024-06-13,Musculation,Épaules,Développé Militaire à la barre,,50.0,8.0,,826
827,2024-06-13,Musculation,Épaules,Développé Militaire à la barre,,40.0,10.0,,827
828,2024-06-13,Musculation,Épaules,Lateral Raise Poulie,,6.3,6.0,,828
829,2024-06-13,Musculation,Épaules,Lateral Raise Poulie,,6.3,6.0,,829
830,2024-06-13,Musculation,Épaules,Lateral Raise Poulie,,6.3,6.0,,830
831,2024-06-13,Musculation,Épaules,Lateral Raise Poulie,,6.3,6.0,,831
832,2024-06-13,Musculation,Épaules,Lateral Raise Poulie,,6.3,6.0,,832
833,2024-06-13,Musculation,Épaules,Rowing Debout,,25.0,12.0,,833
834,2024-06-13,Musculation,Épaules,Rowing Debout,,25.0,12.0,,834
835,2024-06-13,Musculation,Épaules,Rowing Debout,,25.0,12.0,,835
836,2024-06-13,Musculation,Épaules,Rowing Debout,,25.0,12.0,,836
837,2024-06-13,Musculation,Épaules,Rowing Debout,,25.0,12.0,,837
838,2024-06-13,Musculation,Épaules,Rear Delt,,66.0,12.0,,838
839,2024-06-13,Musculation,Épaules,Rear Delt,,66.0,12.0,,839
840,2024-06-13,Musculation,Épaules,Rear Delt,,66.0,12.0,,840
841,2024-06-13,Musculation,Épaules,Rear Delt,,66.0,12.0,,841
842,2024-06-13,Musculation,Épaules,Rear Delt,,66.0,12.0,,842
843,2024-06-13,Musculation,Épaules,Élévations Latérales à la poulie,,18.0,10.0,,843
844,2024-06-13,Musculation,Épaules,Élévations Latérales à la poulie,,20.3,10.0,,844
845,2024-06-13,Musculation,Épaules,Élévations Latérales à la poulie,,20.3,10.0,,845
846,2024-06-13,Musculation,Épaules,Élévations Latérales à la poulie,,20.3,10.0,,846
847,2024-06-16,Musculation,Full Body,Squat,,60.0,10.0,,847
848,2024-06-16,Musculation,Full Body,Squat,,70.0,10.0,,848
849,2024-06-16,Musculation,Full Body,Squat,,70.0,10.0,,849
850,2024-06-16,Musculation,Full Body,Squat,,70.0,10.0,,850
851,2024-06-16,Musculation,Full Body,Squat,,70.0,10.0,,851
852,2024-06-16,Musculation,Full Body,Développé Couché,,20.0,6.0,,852
853,2024-06-16,Musculation,Full Body,Élévations Latérales à la poulie,,18.0,10.0,,853
854,2024-06-16,Musculation,Full Body,Dips,,,10.0,,854
855,2024-06-16,Musculation,Full Body,Développé Couché,,20.0,6.0,,855
856,2024-06-16,Musculation,Full Body,Élévations Latérales à la poulie,,18.0,10.0,,856
857,2024-06-16,Musculation,Full Body,Dips,,,10.0,,857
858,2024-06-16,Musculation,Full Body,Développé Couché,,20.0,6.0,,858
859,2024-06-16,Musculation,Full Body,Élévations Latérales à la poulie,,18.0,10.0,,859
860,2024-06-16,Musculation,Full Body,Dips,,,10.0,,860
861,2024-06-16,Musculation,Full Body,Développé Couché,,20.0,6.0,,861
862,2024-06-16,Musculation,Full Body,Élévations Latérales à la poulie,,18.0,10.0,,862
863,2024-06-16,Musculation,Full Body,Dips,,,10.0,,863
864,2024-06-16,Musculation,Full Body,Développé Couché,,20.0,6.0,,864
865,2024-06-16,Musculation,Full Body,Élévations Latérales à la poulie,,18.0,10.0,,865
866,2024-06-16,Musculation,Full Body,Dips,,,10.0,,866
867,2024-06-16,Musculation,Full Body,Développé Couché Prise Serrée,,40.0,8.0,,867
868,2024-06-16,Musculation,Full Body,Développé Couché Prise Serrée,,40.0,10.0,,868
869,2024-06-16,Musculation,Full Body,Développé Couché Prise Serrée,,40.0,10.0,,869
870,2024-06-16,Musculation,Full Body,Biceps Curl Allongé,,6.0,10.0,,870
871,2024-06-16,Musculation,Full Body,Biceps Curl Allongé,,6.0,10.0,,871
872,2024-06-24,Musculation,Pectoraux,Développé Couché,,55.0,10.0,,872
873,2024-06-24,Musculation,Pectoraux,Développé Couché,,55.0,10.0,,873
874,2024-06-24,Musculation,Pectoraux,Développé Couché,,55.0,10.0,,874
875,2024-06-24,Musculation,Pectoraux,Développé Couché,,55.0,9.0,,875
876,2024-06-24,Musculation,Pectoraux,Développé Couché,,55.0,6.0,,876
877,2024-06-24,Musculation,Pectoraux,Développé Couché Prise Serrée,,40.0,10.0,,877
878,2024-06-24,Musculation,Pectoraux,Développé Couché Prise Serrée,,40.0,10.0,,878
879,2024-06-24,Musculation,Pectoraux,Développé Couché Prise Serrée,,40.0,7.0,,879
880,2024-06-24,Musculation,Pectoraux,Développé Couché Prise Serrée,,40.0,7.0,,880
881,2024-06-24,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,18.0,10.0,,881
882,2024-06-24,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,18.0,10.0,,882
883,2024-06-24,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,18.0,10.0,,883
884,2024-06-24,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,18.0,10.0,,884
885,2024-06-24,Musculation,Pectoraux,Pectoraux à la Poulie Haut ,,18.0,10.0,,885
886,2024-06-25,Musculation,Full Body,Squat,,60.0,15.0,,886
887,2024-06-25,Musculation,Full Body,Squat,,60.0,15.0,,887
888,2024-06-25,Musculation,Full Body,Squat,,60.0,15.0,,888
889,2024-06-25,Musculation,Full Body,Squat,,60.0,15.0,,889
890,2024-06-25,Musculation,Full Body,Squat,,60.0,15.0,,890
891,2024-06-25,Musculation,Full Body,Abdominal,,45.0,12.0,,891
892,2024-06-25,Musculation,Full Body,Abdominal,,45.0,12.0,,892
893,2024-06-25,Musculation,Full Body,Abdominal,,45.0,12.0,,893
894,2024-06-25,Musculation,Full Body,Abdominal,,45.0,12.0,,894
895,2024-06-25,Musculation,Full Body,Mollet sur Leg Press,,73.0,15.0,,895
896,2024-06-27,Musculation,Dos,Traction avec Élastique,,,10.0,,896
897,2024-06-27,Musculation,Dos,Traction avec Élastique,,,10.0,,897
898,2024-06-27,Musculation,Dos,Traction avec Élastique,,,10.0,,898
899,2024-06-27,Musculation,Dos,Traction avec Élastique,,,6.0,,899
900,2024-06-27,Musculation,Dos,Traction avec Élastique,,,6.0,,900
901,2024-06-27,Musculation,Dos,Seated Row,,59.0,10.0,,901
902,2024-06-27,Musculation,Dos,Seated Row,,59.0,10.0,,902
903,2024-06-27,Musculation,Dos,Seated Row,,59.0,10.0,,903
904,2024-06-27,Musculation,Dos,Seated Row,,52.0,12.0,,904
905,2024-06-27,Musculation,Dos,Seated Row,,52.0,12.0,,905
906,2024-06-27,Musculation,Dos,Biceps Curl Prise Marteau,,6.0,10.0,,906
907,2024-06-27,Musculation,Dos,Biceps Curl Prise Marteau,,6.0,10.0,,907
908,2024-06-27,Musculation,Dos,Biceps Curl Prise Marteau,,6.0,10.0,,908
909,2024-06-27,Musculation,Dos,Biceps Curl Prise Marteau,,6.0,10.0,,909
910,2024-06-27,Musculation,Dos,Biceps Curl Prise Marteau,,6.0,10.0,,910
911,2024-06-27,Musculation,Dos,Biceps Curl Prise Marteau,,6.0,10.0,,911
912,2024-06-27,Musculation,Dos,Back Extension,,10.0,10.0,,912
913,2024-06-27,Musculation,Dos,Back Extension,,10.0,10.0,,913
914,2024-06-27,Musculation,Dos,Back Extension,,10.0,10.0,,914
915,2024-06-27,Musculation,Dos,Back Extension,,10.0,10.0,,915
916,2024-06-27,Musculation,Dos,Diverging Lat Pull Down,,41.0,10.0,,916
917,2024-06-27,Musculation,Dos,Diverging Lat Pull Down,,45.0,10.0,,917
918,2024-06-27,Musculation,Dos,Diverging Lat Pull Down,,45.0,10.0,,918
919,2024-06-27,Musculation,Dos,Diverging Lat Pull Down,,45.0,10.0,,919
920,2024-06-27,Musculation,Dos,Biceps Curl Allongé,,6.0,10.0,,920
921,2024-06-27,Musculation,Dos,Biceps Curl Allongé,,6.0,10.0,,921
922,2024-06-27,Musculation,Dos,Biceps Curl Allongé,,6.0,10.0,,922
923,2024-06-28,Musculation,Épaules,Développé Militaire Haltères,,18.0,10.0,,923
924,2024-06-28,Musculation,Épaules,Développé Militaire Haltères,,18.0,10.0,,924
925,2024-06-28,Musculation,Épaules,Développé Militaire Haltères,,18.0,10.0,,925
926,2024-06-28,Musculation,Épaules,Développé Militaire Haltères,,18.0,7.0,,926
927,2024-06-28,Musculation,Épaules,Triceps à la Poulie Inversée,,41.0,10.0,,927
928,2024-06-28,Musculation,Épaules,Triceps à la Poulie Inversée,,41.0,10.0,,928
929,2024-06-28,Musculation,Épaules,Triceps à la Poulie Inversée,,41.0,12.0,,929
930,2024-06-28,Musculation,Épaules,Triceps à la Poulie Inversée,,41.0,12.0,,930
931,2024-06-28,Musculation,Épaules,Triceps à la Poulie Inversée,,41.0,12.0,,931
932,2024-06-28,Musculation,Épaules,Face Pull Down à la poulie,,27.0,12.0,,932
933,2024-06-28,Musculation,Épaules,Face Pull Down à la poulie,,29.3,12.0,,933
934,2024-06-28,Musculation,Épaules,Face Pull Down à la poulie,,32.0,12.0,,934
935,2024-06-28,Musculation,Épaules,Face Pull Down à la poulie,,32.0,12.0,,935
936,2024-06-28,Musculation,Épaules,Face Pull Down à la poulie,,32.0,12.0,,936
937,2024-06-28,Musculation,Épaules,Rowing Debout,,25.0,10.0,,937
938,2024-06-28,Musculation,Épaules,Rowing Debout,,25.0,12.0,,938
939,2024-06-28,Musculation,Épaules,Rowing Debout,,25.0,12.0,,939
940,2024-06-28,Musculation,Épaules,Rowing Debout,,25.0,12.0,,940
941,2024-06-28,Musculation,Épaules,Rowing Debout,,25.0,12.0,,941
942,2024-06-28,Musculation,Épaules,Élévation Latérale Haltères,,7.0,10.0,,942
943,2024-06-28,Musculation,Épaules,Élévation Latérale Haltères,,7.0,10.0,,943
944,2024-06-28,Musculation,Épaules,Élévation Latérale Haltères,,7.0,10.0,,944
945,2024-06-28,Musculation,Épaules,Élévation Latérale Haltères,,7.0,10.0,,945
946,2024-06-28,Musculation,Épaules,Élévation Latérale Haltères,,7.0,10.0,,946
947,2024-06-28,Musculation,Épaules,Triceps Double Chassées Croisé à la Poulie,,9.0,10.0,,947
948,2024-06-28,Musculation,Épaules,Triceps Double Chassées Croisé à la Poulie,,11.3,12.0,,948
949,2024-06-28,Musculation,Épaules,Triceps Double Chassées Croisé à la Poulie,,11.3,10.0,,949
950,2024-06-28,Musculation,Épaules,Triceps Double Chassées Croisé à la Poulie,,11.3,10.0,Hauteur 17,950
951,2024-06-29,Musculation,Abdos,Rotary Torso,,50.0,15.0,,951
952,2024-06-29,Musculation,Abdos,Rotary Torso,,50.0,15.0,,952
953,2024-06-29,Musculation,Abdos,Rotary Torso,,50.0,15.0,,953
954,2024-06-29,Musculation,Abdos,Abdos Inclinés,,15.0,15.0,,954
955,2024-06-29,Musculation,Abdos,Abdos Inclinés,,15.0,15.0,,955
956,2024-06-29,Musculation,Abdos,Abdos Inclinés,,15.0,15.0,,956
957,2024-06-29,Musculation,Abdos,Abdos Inclinés,,15.0,15.0,,957
958,2024-06-29,Musculation,Abdos,Biceps Curl Prise Marteau,,7.0,12.0,,958
959,2024-07-01,Musculation,Pectoraux,Développé Couché,,60.0,9.0,,959
960,2024-07-01,Musculation,Pectoraux,Développé Couché,,60.0,7.0,,960
961,2024-07-01,Musculation,Pectoraux,Développé Couché,,60.0,6.0,,961
962,2024-07-01,Musculation,Pectoraux,Développé Couché,,60.0,6.0,,962
963,2024-07-01,Musculation,Pectoraux,Développé Couché,,50.0,10.0,,963
964,2024-07-01,Musculation,Pectoraux,Développé Couché Prise Serrée,,40.0,10.0,,964
965,2024-07-01,Musculation,Pectoraux,Développé Couché Prise Serrée,,40.0,6.0,,965
966,2024-07-01,Musculation,Pectoraux,Développé Couché Prise Serrée,,40.0,10.0,,966
967,2024-07-01,Musculation,Pectoraux,Développé Couché Prise Serrée,,40.0,6.0,,967
968,2024-07-01,Musculation,Pectoraux,Pec Fly,,79.0,10.0,,968
969,2024-07-01,Musculation,Pectoraux,Pec Fly,,79.0,10.0,,969
970,2024-07-01,Musculation,Pectoraux,Pec Fly,,79.0,10.0,,970
971,2024-07-01,Musculation,Pectoraux,Pec Fly,,79.0,10.0,,971
972,2024-07-01,Musculation,Pectoraux,Pec Fly,,79.0,10.0,,972
973,2024-07-01,Musculation,Pectoraux,Triceps à la Poulie Inversée,,45.0,10.0,,973
974,2024-07-01,Musculation,Pectoraux,Triceps à la Poulie Inversée,,45.0,10.0,,974
975,2024-07-01,Musculation,Pectoraux,Triceps à la Poulie Inversée,,45.0,8.0,,975
976,2024-07-01,Musculation,Pectoraux,Triceps à la Poulie Inversée,,45.0,10.0,,976
977,2024-07-02,Musculation,Dos,Traction avec Élastique,,,10.0,,977
978,2024-07-02,Musculation,Dos,Traction avec Élastique,,,10.0,,978
979,2024-07-02,Musculation,Dos,Traction avec Élastique,,,10.0,,979
980,2024-07-02,Musculation,Dos,Traction avec Élastique,,,5.0,,980
981,2024-07-02,Musculation,Dos,Traction avec Élastique,,,5.0,,981
982,2024-07-02,Musculation,Dos,Rear Delt,,66.0,12.0,,982
983,2024-07-02,Musculation,Dos,Rear Delt,,73.0,10.0,,983
984,2024-07-02,Musculation,Dos,Rear Delt,,73.0,10.0,,984
985,2024-07-02,Musculation,Dos,Biceps Curl Prise Marteau,,8.0,10.0,,985
986,2024-07-02,Musculation,Dos,Biceps Curl Prise Marteau,,8.0,10.0,,986
987,2024-07-02,Musculation,Dos,Biceps Curl Prise Marteau,,8.0,10.0,,987
988,2024-07-02,Musculation,Dos,Biceps Curl Prise Marteau,,8.0,10.0,,988
989,2024-07-02,Musculation,Dos,Biceps Curl Prise Marteau,,8.0,6.0,,989
990,2024-07-03,Musculation,Jambes,Squat,,60.0,10.0,,990
991,2024-07-03,Musculation,Jambes,Squat,,80.0,10.0,,991
992,2024-07-03,Musculation,Jambes,Squat,,80.0,10.0,,992
993,2024-07-03,Musculation,Jambes,Squat,,80.0,10.0,,993
994,2024-07-03,Musculation,Jambes,Squat,,80.0,10.0,,994
995,2024-07-03,Musculation,Jambes,Hip Thrust,,120.0,10.0,,995
996,2024-07-03,Musculation,Jambes,Hip Thrust,,120.0,10.0,,996
997,2024-07-03,Musculation,Jambes,Hip Thrust,,120.0,10.0,,997
998,2024-07-03,Musculation,Jambes,Hip Thrust,,120.0,10.0,,998
999,2024-07-03,Musculation,Jambes,Hip Thrust,,120.0,10.0,Passer à 110 prochaine fois,999
1000,2024-07-03,Musculation,Jambes,Mollet sur Leg Press,,79.0,10.0,,1000
1001,2024-07-03,Musculation,Jambes,Mollet sur Leg Press,,79.0,10.0,,1001
1002,2024-07-03,Musculation,Jambes,Mollet sur Leg Press,,79.0,10.0,,1002
1003,2024-07-03,Musculation,Jambes,Mollet sur Leg Press,,79.0,10.0,,1003
1004,2024-07-03,Musculation,Jambes,Mollet sur Leg Press,,79.0,10.0,,1004
1005,2024-07-03,Musculation,Jambes,Leg Extension,,52.0,10.0,,1005
1006,2024-07-03,Musculation,Jambes,Leg Extension,,52.0,10.0,,1006
1007,2024-07-03,Musculation,Jambes,Leg Extension,,52.0,10.0,,1007
1008,2024-07-03,Musculation,Jambes,Leg Extension,,52.0,10.0,,1008
1009,2024-07-04,Musculation,Épaules,Développé Militaire,,16.0,12.0,,1009
1010,2024-07-04,Musculation,Épaules,Développé Militaire,,16.0,12.0,,1010
